C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/29,12:00:02,0000000400959211,DEMAND,0000000400959210
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",NSW1,4505.34,0.6,SATELLITE,"2023/10/29 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",QLD1,3326.324,0.6,SATELLITE,"2023/10/29 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",QLDC,345.639,0.6,SATELLITE,"2023/10/29 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",QLDN,573.354,0.6,SATELLITE,"2023/10/29 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",QLDS,2407.33,0.6,SATELLITE,"2023/10/29 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",SA1,1456.044,0.6,SATELLITE,"2023/10/29 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",TAS1,181.514,0.6,SATELLITE,"2023/10/29 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",TASN,102.618,0.6,SATELLITE,"2023/10/29 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",TASS,78.897,0.6,SATELLITE,"2023/10/29 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/10/29 11:30:00",VIC1,3127.945,0.6,SATELLITE,"2023/10/29 11:50:22"
C,"END OF REPORT",13
