C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/06/16,12:00:01,0000000389722967,DEMAND,0000000389722966
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",NSW1,2219.47,0.6,SATELLITE,"2023/06/16 11:50:21"
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",QLD1,2452.557,0.6,SATELLITE,"2023/06/16 11:50:21"
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",QLDC,243.179,0.6,SATELLITE,"2023/06/16 11:50:21"
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",QLDN,347.213,0.6,SATELLITE,"2023/06/16 11:50:21"
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",QLDS,1862.164,0.6,SATELLITE,"2023/06/16 11:50:21"
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",SA1,766.803,0.6,SATELLITE,"2023/06/16 11:50:21"
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",TAS1,46.632,0.6,SATELLITE,"2023/06/16 11:50:21"
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",TASN,15.436,0.6,SATELLITE,"2023/06/16 11:50:21"
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",TASS,31.196,0.6,SATELLITE,"2023/06/16 11:50:21"
D,ROOFTOP,ACTUAL,2,"2023/06/16 11:30:00",VIC1,1288.164,0.6,SATELLITE,"2023/06/16 11:50:21"
C,"END OF REPORT",13
