C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/10,12:30:02,0000000391613613,DEMAND,0000000391613613
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",NSW1,2516.618,1,MEASUREMENT,"2023/07/10 12:19:13"
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",QLD1,2819.697,1,MEASUREMENT,"2023/07/10 12:19:13"
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",QLDC,254.531,1,MEASUREMENT,"2023/07/10 12:19:13"
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",QLDN,468.549,1,MEASUREMENT,"2023/07/10 12:19:13"
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",QLDS,2096.618,1,MEASUREMENT,"2023/07/10 12:19:13"
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",SA1,409.907,1,MEASUREMENT,"2023/07/10 12:19:13"
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",TAS1,68.222,1,MEASUREMENT,"2023/07/10 12:19:13"
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",TASN,45.485,1,MEASUREMENT,"2023/07/10 12:19:13"
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",TASS,22.845,1,MEASUREMENT,"2023/07/10 12:19:13"
D,ROOFTOP,ACTUAL,2,"2023/07/10 12:00:00",VIC1,889.119,1,MEASUREMENT,"2023/07/10 12:19:13"
C,"END OF REPORT",13
