C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/20,11:00:01,0000000406265299,DEMAND,0000000406265299
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",NSW1,1174.687,1,MEASUREMENT,"2023/12/20 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",QLD1,3317.768,1,MEASUREMENT,"2023/12/20 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",QLDC,265.888,1,MEASUREMENT,"2023/12/20 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",QLDN,501.456,1,MEASUREMENT,"2023/12/20 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",QLDS,2550.424,1,MEASUREMENT,"2023/12/20 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",SA1,1358.346,1,MEASUREMENT,"2023/12/20 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",TAS1,194.297,1,MEASUREMENT,"2023/12/20 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",TASN,105.266,1,MEASUREMENT,"2023/12/20 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",TASS,89.077,1,MEASUREMENT,"2023/12/20 10:49:10"
D,ROOFTOP,ACTUAL,2,"2023/12/20 10:30:00",VIC1,2902.75,1,MEASUREMENT,"2023/12/20 10:49:11"
C,"END OF REPORT",13
