C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/14,08:00:02,0000000394531590,DEMAND,0000000394531589
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",NSW1,290.142,0.6,SATELLITE,"2023/08/14 07:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",QLD1,627.545,0.6,SATELLITE,"2023/08/14 07:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",QLDC,62.543,0.6,SATELLITE,"2023/08/14 07:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",QLDN,75.882,0.6,SATELLITE,"2023/08/14 07:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",QLDS,489.12,0.6,SATELLITE,"2023/08/14 07:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",SA1,5.426,0.6,SATELLITE,"2023/08/14 07:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",TAS1,4.721,0.6,SATELLITE,"2023/08/14 07:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",TASN,2.628,0.6,SATELLITE,"2023/08/14 07:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",TASS,2.093,0.6,SATELLITE,"2023/08/14 07:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/14 07:30:00",VIC1,67.765,0.6,SATELLITE,"2023/08/14 07:50:23"
C,"END OF REPORT",13
