C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/19,09:00:02,0000000397555538,DEMAND,0000000397555538
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",NSW1,1908.563,0.7,MEASUREMENT,"2023/09/19 08:49:16"
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",QLD1,1695.525,1,MEASUREMENT,"2023/09/19 08:49:16"
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",QLDC,161.218,1,MEASUREMENT,"2023/09/19 08:49:16"
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",QLDN,259.875,1,MEASUREMENT,"2023/09/19 08:49:16"
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",QLDS,1274.432,1,MEASUREMENT,"2023/09/19 08:49:16"
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",SA1,275.732,0.7,MEASUREMENT,"2023/09/19 08:49:16"
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",TAS1,53.342,1,MEASUREMENT,"2023/09/19 08:49:16"
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",TASN,17.166,1,MEASUREMENT,"2023/09/19 08:49:16"
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",TASS,36.051,1,MEASUREMENT,"2023/09/19 08:49:16"
D,ROOFTOP,ACTUAL,2,"2023/09/19 08:30:00",VIC1,528.339,1,MEASUREMENT,"2023/09/19 08:49:16"
C,"END OF REPORT",13
