C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/27,07:30:01,0000000398199104,DEMAND,0000000398199104
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",NSW1,472.875,1,MEASUREMENT,"2023/09/27 07:19:16"
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",QLD1,717.484,1,MEASUREMENT,"2023/09/27 07:19:16"
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",QLDC,71.667,1,MEASUREMENT,"2023/09/27 07:19:16"
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",QLDN,72.154,1,MEASUREMENT,"2023/09/27 07:19:16"
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",QLDS,573.662,1,MEASUREMENT,"2023/09/27 07:19:16"
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",SA1,10.119,1,MEASUREMENT,"2023/09/27 07:19:16"
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",TAS1,10.363,1,MEASUREMENT,"2023/09/27 07:19:16"
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",TASN,3.449,1,MEASUREMENT,"2023/09/27 07:19:16"
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",TASS,6.891,1,MEASUREMENT,"2023/09/27 07:19:16"
D,ROOFTOP,ACTUAL,2,"2023/09/27 07:00:00",VIC1,147.264,1,MEASUREMENT,"2023/09/27 07:19:16"
C,"END OF REPORT",13
