C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/19,14:00:03,0000000387534705,DEMAND,0000000387534705
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",NSW1,2648.659,1,MEASUREMENT,"2023/05/19 13:49:15"
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",QLD1,2736.234,1,MEASUREMENT,"2023/05/19 13:49:15"
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",QLDC,247.247,1,MEASUREMENT,"2023/05/19 13:49:15"
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",QLDN,506.225,1,MEASUREMENT,"2023/05/19 13:49:15"
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",QLDS,1982.762,1,MEASUREMENT,"2023/05/19 13:49:15"
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",SA1,682.377,1,MEASUREMENT,"2023/05/19 13:49:15"
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",TAS1,87.523,1,MEASUREMENT,"2023/05/19 13:49:15"
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",TASN,41.102,1,MEASUREMENT,"2023/05/19 13:49:15"
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",TASS,46.364,1,MEASUREMENT,"2023/05/19 13:49:16"
D,ROOFTOP,ACTUAL,2,"2023/05/19 13:30:00",VIC1,1031.707,1,MEASUREMENT,"2023/05/19 13:49:16"
C,"END OF REPORT",13
