C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/05,11:30:02,0000000412857661,DEMAND,0000000412857661
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",NSW1,3628.946,1,MEASUREMENT,"2024/03/05 11:19:11"
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",QLD1,2307.482,1,MEASUREMENT,"2024/03/05 11:19:11"
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",QLDC,254.076,1,MEASUREMENT,"2024/03/05 11:19:11"
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",QLDN,483.878,1,MEASUREMENT,"2024/03/05 11:19:11"
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",QLDS,1569.528,1,MEASUREMENT,"2024/03/05 11:19:11"
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",SA1,1261.907,1,MEASUREMENT,"2024/03/05 11:19:11"
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",TAS1,167.776,1,MEASUREMENT,"2024/03/05 11:19:11"
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",TASN,85.175,0.7,MEASUREMENT,"2024/03/05 11:19:11"
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",TASS,82.571,1,MEASUREMENT,"2024/03/05 11:19:11"
D,ROOFTOP,ACTUAL,2,"2024/03/05 11:00:00",VIC1,2647.819,1,MEASUREMENT,"2024/03/05 11:19:11"
C,"END OF REPORT",13
