C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/07/28,16:00:02,0000000393170993,DEMAND,0000000393170992
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",NSW1,880.506,0.6,SATELLITE,"2023/07/28 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",QLD1,1363.213,0.6,SATELLITE,"2023/07/28 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",QLDC,117.901,0.6,SATELLITE,"2023/07/28 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",QLDN,264.065,0.6,SATELLITE,"2023/07/28 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",QLDS,981.247,0.6,SATELLITE,"2023/07/28 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",SA1,376.367,0.6,SATELLITE,"2023/07/28 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",TAS1,38.365,0.6,SATELLITE,"2023/07/28 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",TASN,24.158,0.6,SATELLITE,"2023/07/28 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",TASS,14.207,0.6,SATELLITE,"2023/07/28 15:50:24"
D,ROOFTOP,ACTUAL,2,"2023/07/28 15:30:00",VIC1,739.533,0.6,SATELLITE,"2023/07/28 15:50:24"
C,"END OF REPORT",13
