C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/02,13:00:02,0000000384044824,DEMAND,0000000384044823
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",NSW1,1875.364,0.6,SATELLITE,"2023/04/02 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",QLD1,2436.908,0.6,SATELLITE,"2023/04/02 12:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",QLDC,41.365,0.6,SATELLITE,"2023/04/02 12:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",QLDN,437.382,0.6,SATELLITE,"2023/04/02 12:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",QLDS,1958.16,0.6,SATELLITE,"2023/04/02 12:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",SA1,1239.605,0.6,SATELLITE,"2023/04/02 12:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",TAS1,108.063,0.6,SATELLITE,"2023/04/02 12:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",TASN,63.644,0.6,SATELLITE,"2023/04/02 12:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",TASS,44.42,0.6,SATELLITE,"2023/04/02 12:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/02 12:30:00",VIC1,2035.664,0.6,SATELLITE,"2023/04/02 12:50:23"
C,"END OF REPORT",13
