C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/24,20:00:02,0000000409284310,DEMAND,0000000409284309
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",NSW1,1.859,0.6,SATELLITE,"2024/01/24 19:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",QLD1,0,0.6,SATELLITE,"2024/01/24 19:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",QLDC,0,0.6,SATELLITE,"2024/01/24 19:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",QLDN,0,0.6,SATELLITE,"2024/01/24 19:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",QLDS,0,0.6,SATELLITE,"2024/01/24 19:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",SA1,60.434,0.6,SATELLITE,"2024/01/24 19:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",TAS1,5.417,0.6,SATELLITE,"2024/01/24 19:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",TASN,3.01,0.6,SATELLITE,"2024/01/24 19:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",TASS,2.407,0.6,SATELLITE,"2024/01/24 19:50:22"
D,ROOFTOP,ACTUAL,2,"2024/01/24 19:30:00",VIC1,63.177,0.6,SATELLITE,"2024/01/24 19:50:22"
C,"END OF REPORT",13
