C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/24,10:00:03,0000000383421087,DEMAND,0000000383421087
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",NSW1,2153.933,1,MEASUREMENT,"2023/03/24 09:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",QLD1,2545.83,1,MEASUREMENT,"2023/03/24 09:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",QLDC,227.213,1,MEASUREMENT,"2023/03/24 09:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",QLDN,370.48,1,MEASUREMENT,"2023/03/24 09:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",QLDS,1948.137,1,MEASUREMENT,"2023/03/24 09:49:25"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",SA1,475.976,1,MEASUREMENT,"2023/03/24 09:49:25"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",TAS1,100.59,1,MEASUREMENT,"2023/03/24 09:49:25"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",TASN,48.51,1,MEASUREMENT,"2023/03/24 09:49:25"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",TASS,52.032,1,MEASUREMENT,"2023/03/24 09:49:25"
D,ROOFTOP,ACTUAL,2,"2023/03/24 09:30:00",VIC1,549.862,1,MEASUREMENT,"2023/03/24 09:49:25"
C,"END OF REPORT",13
