C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/26,07:30:02,0000000398112815,DEMAND,0000000398112815
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",NSW1,428.327,0.7,MEASUREMENT,"2023/09/26 07:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",QLD1,660.867,1,MEASUREMENT,"2023/09/26 07:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",QLDC,62.852,1,MEASUREMENT,"2023/09/26 07:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",QLDN,55.801,1,MEASUREMENT,"2023/09/26 07:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",QLDS,542.214,1,MEASUREMENT,"2023/09/26 07:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",SA1,16.19,0.7,MEASUREMENT,"2023/09/26 07:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",TAS1,17.043,1,MEASUREMENT,"2023/09/26 07:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",TASN,9.062,1,MEASUREMENT,"2023/09/26 07:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",TASS,7.982,1,MEASUREMENT,"2023/09/26 07:19:14"
D,ROOFTOP,ACTUAL,2,"2023/09/26 07:00:00",VIC1,155.117,1,MEASUREMENT,"2023/09/26 07:19:14"
C,"END OF REPORT",13
