C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/06,19:00:02,0000000412981162,DEMAND,0000000412981162
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",NSW1,45.875,1,MEASUREMENT,"2024/03/06 18:49:16"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",QLD1,18.078,1,MEASUREMENT,"2024/03/06 18:49:16"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",QLDC,1.444,1,MEASUREMENT,"2024/03/06 18:49:17"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",QLDN,10.911,1,MEASUREMENT,"2024/03/06 18:49:17"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",QLDS,5.723,1,MEASUREMENT,"2024/03/06 18:49:17"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",SA1,146.24,1,MEASUREMENT,"2024/03/06 18:49:17"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",TAS1,5.651,1,MEASUREMENT,"2024/03/06 18:49:17"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",TASN,2.938,0.7,MEASUREMENT,"2024/03/06 18:49:17"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",TASS,2.713,1,MEASUREMENT,"2024/03/06 18:49:17"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",VIC1,152.725,1,MEASUREMENT,"2024/03/06 18:49:17"
C,"END OF REPORT",13
