C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/08,18:00:03,0000000384474817,DEMAND,0000000384474817
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",NSW1,130.705,1,MEASUREMENT,"2023/04/08 17:49:31"
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",QLD1,162.497,1,MEASUREMENT,"2023/04/08 17:49:31"
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",QLDC,15.591,1,MEASUREMENT,"2023/04/08 17:49:31"
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",QLDN,66.367,1,MEASUREMENT,"2023/04/08 17:49:31"
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",QLDS,80.539,1,MEASUREMENT,"2023/04/08 17:49:31"
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",SA1,218.389,1,MEASUREMENT,"2023/04/08 17:49:31"
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",TAS1,8.67,1,MEASUREMENT,"2023/04/08 17:49:31"
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",TASN,4.958,1,MEASUREMENT,"2023/04/08 17:49:31"
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",TASS,3.716,1,MEASUREMENT,"2023/04/08 17:49:31"
D,ROOFTOP,ACTUAL,2,"2023/04/08 17:30:00",VIC1,139.156,1,MEASUREMENT,"2023/04/08 17:49:31"
C,"END OF REPORT",13
