C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/14,07:00:01,0000000405523359,DEMAND,0000000405523359
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",NSW1,636.736,1,MEASUREMENT,"2023/12/14 06:49:19"
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",QLD1,538.005,1,MEASUREMENT,"2023/12/14 06:49:19"
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",QLDC,52.208,1,MEASUREMENT,"2023/12/14 06:49:19"
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",QLDN,47.278,1,MEASUREMENT,"2023/12/14 06:49:19"
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",QLDS,438.519,1,MEASUREMENT,"2023/12/14 06:49:19"
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",SA1,41.905,1,MEASUREMENT,"2023/12/14 06:49:19"
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",TAS1,33.387,1,MEASUREMENT,"2023/12/14 06:49:19"
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",TASN,13.841,1,MEASUREMENT,"2023/12/14 06:49:19"
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",TASS,19.499,1,MEASUREMENT,"2023/12/14 06:49:19"
D,ROOFTOP,ACTUAL,2,"2023/12/14 06:30:00",VIC1,363.2,1,MEASUREMENT,"2023/12/14 06:49:19"
C,"END OF REPORT",13
